idfamilletissus;dateentree;datefacturation;idcategorietissus;idclassematierepremiere;idutilisationwms;numerobc;numerobl;numerofacture;idfournisseur;idclient;modele;saison;designation;reftissu;composition;couleur;laize;qtecommande;idunitemesurematierepremiere;qterecu;tauxecart;nbrouleau;nblot;prixunitaire;idunitemonetaire;resterecevoir;fret;commentaire;etat
1;28/08/2024;26/07/2024;1;2;1;2123/LOI/2024;235874;F212652Z;1;100;P07-AVA;E25;GORCELLA;O 12595 V1;100% CO ORG;ROSE TENDRE IMPRIME;140/143;1118;1;1174.4;105.04;17;4;3.85;2;0;NULL;NULL;0
1;27/08/2024;27/08/2024;2;2;1;1788REV-2032/LOI/2024;244707;F213805Z;1;2;QINANO-BC;E25;HAGETA;B 31701P ;100% CO BCI;CUBAN SAND;159/162;1065.2;1;102.8;9.65;1;1;3.6;2;962.4;NULL;1ere ARRIVAGE;0
1;28/08/2024;26/08/2024;2;2;2;A03308;244666;F213756Z;1;2;A VERIF;H24;HIFELICIA;B 31830R ;100% CO BCI;VERT DEAU;162/165;3;1;3;100;1;1;5;2;0;NULL;COUPONS CEREMONIE BEBE BOY- HIXELO;0
1;28/08/2024;26/08/2024;2;2;2;T01294;244666;F213756Z;1;2;EREZION-BD;E25;VOCCA;BF 3239L;52% TENC 48% CO;MAUVE GLOW;149/152;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;28/08/2024;26/08/2024;2;2;2;A04892;244666;F213756Z;1;2;HGOBI-BD/HGOBIMC-BD;E25;IFRE;DG31 R4;51%CO BCI 27% CO 22% LIN;EBONY/NA;160/163;5;1;5;100;1;1;5;2;0;NULL;COUPONS ;0
1;28/08/2024;26/08/2024;2;2;2;A05079;244666;F213756Z;1;2;TEREK ;H25;HOCKEY;B DT09 R1/R3;100% CO BCI;R1 BLEU/R3 ROSE FONCE;178;5;1;5;100;1;1;5;2;0;NULL;1 ROL 2 COLORIS ;0
1;28/08/2024;26/08/2024;2;2;2;A05079;244666;F213756Z;1;2;TEREK ;H25;HOCKEY;B DT09 R2;100% CO BCI;ROSE CLAIR;178;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;28/08/2024;26/08/2024;2;2;2;A05079;244666;F213756Z;1;2;TEREK;H25;HOCKEY;B DT09 R4;100% CO BCI;JAUNE/NA;178;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;29/08/2024;12/07/2024;2;2;1;1563/LOI/2024;non-referencé;B2405085;56;33;AB 04/06 KHAKI;H24;LINEN;DZB2403019;55%LINEN 45%COTTON;KHAKI;135;927;1;841.1;90.73;15;1;3.65;2;85.9;NULL;SAFARI E25 ;0
1;29/08/2024;12/07/2024;2;2;1;1563/LOI/2024;non-referencé;B2405085;56;33;AB 04/06 NAVY;H24;LINEN;DZB2403019;55%LINEN 45%COTTON;NAVY;135;927;1;602.3;64.97;9;1;3.65;2;0;NULL;SAFARI E25 ;0
1;29/08/2024;12/07/2024;2;2;1;1563/LOI/2024;non-referencé;B2405085;56;33;AB 04 CHARCOAL;H24;LINEN;DZB2403019;55%LINEN 45%COTTON;CHARCOAL;135;543;1;464.5;85.54;5;1;4.5;2;78.5;NULL;SAFARI E25 ;0
1;29/08/2024;12/08/2024;2;2;1;620/LOI/2024;non-referencé;B2403019;56;33;AB 04/06 WHITE;H24;LINEN;DZB2403019;55%LINEN 45%COTTON;WHITE;135;927;1;966.9;104.3;12;1;3.65;2;0;NULL;SAFARI E25  10m coupe type;0
1;29/08/2024;12/08/2024;2;2;1;1563/LOI/2024;non-referencé;B2405085;56;33;AB 06 WHITE-NAVY-KHAKI-SAGE;H24;LINEN;DZB2403019;55%LINEN 45%COTTON;RED;135;48;1;50.5;105.2;2;1;4.8;2;0;NULL;SAFARI E25  2MTS COUPE TYPE;0
1;29/08/2024;12/07/2024;2;2;1;1563/LOI/2024;non-referencé;B2405085;56;33;AB 04 SAGE;H24;LINEN;DZB2404045;55%LINEN 45%COTTON;SAGE;135;557;1;537.1;96.42;6;1;4.8;2;4.4;NULL;SAFARI E25  10m coupe type EMP B12/H52;0
1;29/08/2024;12/07/2024;2;2;1;1261/LOI/2024;Non-referencé;B2405085;56;30;PLM-101139;H24;COTTONVOILE PD AND DOUBLE BORDER EMB;DESIGN DZE-823 DZB2405085;100% COTTON;PINK;124/127;1003;1;1006.1;100.3;9;1;3.7;2;0;NULL;NULL;0
1;29/08/2024;12/07/2024;2;2;1;1261/LOI/2024;Non-referencé;B2405085;56;30;PLM-101139;H24;COTTONVOILE PD AND DOUBLE BORDER EMB;DESIGN DZE-823 DZB2405085;100% COTTON;PINK;36;1003;1;1004.9;100.01;9;1;3.7;2;0;NULL;NULL;0
1;29/08/2024;12/07/2024;2;2;1;1235/LOI/2024;non-referencé;B2405092;56;30;PLM 103481;H24;COTTON POPLIN PTD;DZB2405049;100% CO;L PINK;145/147;2407;1;2350.8;97.66;31;1;1.95;2;56.2;NULL;COUPE TYPE 10M/PREBULK:10M;0
1;29/08/2024;12/07/2024;2;2;1;1161/LOI/2024;non-referencé;B2405049;56;30;PLM 103484;H24;POLY CHIFFON;YURYU PD AND EMBR;100%POLY;WHITE;125/127;1717;1;1735.7;101.08;14;1;2.5;2;0;NULL;COUPE TYPE 10M ;0
1;29/08/2024;13/04/2024;3;1;1;604/LOI/2024;non-referencé;B2405049;56;NULL;GLOBALE;H24;COMBED COTTON VOILE PD;DZB2H03013;100% COTTON;GREIGE;160;108;1;108;100;25;1;0.9;2;0;NULL;COMPENSATION MANQUE SUR LAIZE ;0
1;29/08/2024;28/08/2024;2;2;2;A04172;243377;F213897Z;1;2;CANET-BC/CARDINALE-BC/CHANFORT-BC;E25;GISTOKERAX;IU-B 13667 X1 28253P;100% COTTON BCI;MULTICO ECRU;153/156;6;1;6;100;1;1;5;2;0;NULL;COUPON CHOIX B;0
1;29/08/2024;28/08/2024;2;2;2;A04836;244827;F213897Z;1;2;KANGOULEME-BC;H25;FLORENAX;B 13773 V1;67%CO BCI 33%LIN;MULTICO;154/177;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;29/08/2024;28/08/2024;2;2;2;A05058;244827;F213897Z;1;2;KANGOULEME-BC/ KHYERESHORT-BC;H25;FALONA;32372P ;55%C  45%LIN;ICE MELT;144/147;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;29/08/2024;28/08/2024;2;2;2;A05103;244827;F213897Z;1;2;ETRI-BD/EVESTA-BD;H25;WOSAMORE;X AJ65 V1X;50%VISC 49%CO 1%PES METAL;BLANC 13809 MULTICO;161/164;10;1;10;100;1;1;5;2;0;NULL;ROULEAU;0
1;29/08/2024;28/08/2024;2;2;2;A05126;24482;F213897Z;1;2;HCUBA-BC/HLIONEL-BC;H25;ROUFA;B 32312P ;100% CO BCI;COASTAL SHADE;145/148;5;1;5;100;1;1;5;2;0;NULL;COUPONS;0
1;13/05/2024;10/05/2024;2;2;1;0517LOI/2024;240170;F209432Z;1;2;TAMETHYSTE-BB ARTY BABY;H24;RANASTA;B 31602R;100% COTTON BCI;SESAME;158/161;1930;1;128.4;7.65;1;1;0;2;1782.2;NULL;retour coupe;0
1;04/07/2024;03/07/2024;2;3;1;861/LOI/2024;57734;24083360;41;100;MANZIRA-MARGUERITA;H24;MIKADO ;TGU1123-T373;100% PL;1001 TEAL-PINK;152;2868;1;80.4;102.7;68;1;0;1;0;NULL;retour defaut tissu ;0
1;31/05/2024;25/05/2024;2;2;1;862/LOI/2024;240068;F209335Z;1;100;MARGUERITA-MANZIRA;H24;LASMINAX;UU-B 29496R;100% COTTON BCI;FUSCHIA A823;153/156;2325;1;35.38;104.89;14;3;0;2;0;NULL;retour coupe;0
1;30/08/2024;29/08/2024;2;2;1;1651/LOI/2024;244902;F213951Z;1;2;ENSUBLE -BC BLEU;E25;VACELONA;F BBB 23468P;100% TENCEL;BLEU;157/160;2168.5;1;630.6;84.8;100;7;3.35;2;1537.9;NULL;2eme arrivage 11 rlx  EMP:A10/A21/A30;0
1;05/08/2024;02/08/2024;2;2;2;BCKI01154;243716;F212886Z;1;2;ONDOYER;E25;VACELONA;UU-F 23468P;100% TENCEL;BLEU;157/160;21.4;1;-2.8;100;2;2;0;2;0;NULL;retour manque ;0
1;24/06/2024;21/06/2024;2;2;2;A0427Z;241885;F211190Z;1;2;ENSUBLE;E25;VERONICA;F 13678 X2;100%VISC;30749P EGRET;141/144;2;1;-0.1;100;1;1;0;2;0;NULL;retour MANQUE ;0
1;02/09/2024;30/08/2024;2;2;1;1557R/LOI/2024;244935;F213988Z;1;33;SAFARI FIELD SHIRT;E24;RASTARA;B 31132 R;100% COTTON;BEIGE;150/153;491;1;495.2;100.8;12;1;4.35;2;0;NULL;H24 / M RUARK I./S SHIRT MEN FIELD STON;0
1;08/08/2023;07/08/2023;1;2;1;1602/LOI/2023;229317;F199000Z;1;100;CELESTINETTE;E24;RELADA;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;148/151;1736;1;-1092.7;97.1;24;4;0;2;50.2;NULL;retour FOURNISSEUR le 14/08/2024;0
1;21/08/2024;16/08/2024;2;2;2;T00075/POCL2302656;244216;F213385Z;1;2;DUPERIE-BD/DUPERIEMC-BD/DYSEN-BD/DYSENMC-BD;H25;FIKA;UU-B26721L;78% CO BCI 22% LIN;TURQUOISE;153/156;15;1;-15;100;1;1;0;2;0;NULL;retour FOURNISSEUR le 28/08/2024;0
1;03/09/2024;02/09/2024;2;2;2;T01358;245035;F214075Z;1;31;CRUISE DRESS;E25;LASMINAX;B 1331V1;100% CO BCI;CARAMEL 13331;153/156;20.5;1;20.5;100;1;1;5;2;0;NULL;ROULEAU;0
1;03/09/2024;20/08/2024;1;2;1;2015/LOI/2023;245071;F213546Z;1;100;BLONDIE;E24;YINA;G 10000;100% COTTON ORG GOTS;DOUBLE BLANCHIMENT;148/151;313;1;320;102.2;3;1;3.55;2;0;NULL;MODELE MANCHE ETOILE BLANC;0
1;03/09/2024;02/09/2024;2;2;1;2032/LOI/2024;245048;F214083Z;1;2;QINANOLONG;E25;HAGETA;B 32118R;100% CO BCI;MARINE;159/162;215.6;1;136;63.07;1;1;3.6;2;79.6;NULL;1ER ARRIVAGE;0
1;03/09/2024;02/09/2024;1;2;1;2116/LOI/2023;245037;F214109Z;1;100;CELESTINETTE;E24;RELADA;G 29728R;100% COTTON ORG GOTS;NEW ROSE PALE;148/151;1065;1;1019;95.68;13;3;4.15;2;46;NULL;MODELE CLEA- CHANTILLY;0
1;29/07/2024;25/07/2024;2;2;1;1456R/LOI/2024;243409;F212597Z;1;2;MOTOMI-BC;E25;VINECELA;IU-F 13502 V1;100% TENC;MULTICO/30749P EGRET;161/164;3756.5;1;28.9;2.85;1;1;0;2;3655.7;NULL;retour SURPLUS APRES INSPECTION;0
1;22/07/2024;19/07/2024;2;2;2;A04676;243145;F212376Z;1;2;IBIB3-BC;E25;VACIFLA;Non-referencé;55% TENC 25%COTTON 20% LIN;SANS COLORIS;160/163;3;1;-0.3;100;0;1;0;2;0;NULL;retour MANQUE ;0
1;04/09/2024;03/09/2024;1;2;2;2614/LOI/2024;245115;F214163Z;1;100;NORA-LUCIE;E25;APRECIA;II-G-D01668 V1;100% COTTON ORG GOTS;MULTICO/BA;156/159;10;1;10;100;1;1;5;2;0;NULL;COUPON CHOIX B;0
1;04/09/2024;03/09/2024;2;2;2;245129;A04851;F214178Z;1;2;LAGA-KOCHELLE-BC;E25;GISTOKERAX;B 13780 V1;100% CO BCI;MULTICO/BNA;153/156;5;1;5;100;1;1;5;2;0;NULL;COUPON CHOIX AL;0
1;04/09/2024;03/09/2024;2;2;2;A05071;245129;F214178Z;1;2;LOMPYGNE-BD;E25;HARIAPA;B 26903R V9;100% CO BCI;MARINE 9411 MULTICO;154/157;9;1;9;100;1;1;5;2;0;NULL;COUPON CHOIX B;0
1;04/09/2024;03/09/2024;2;2;2;A05058;245129;F214178Z;1;2;KANGOULEME-BC/ KHYERESHORT-BC;E25;FALONA;28253P;55%CO 45%LIN;ECRU;154/157;5;1;5;100;1;1;5;2;0;NULL;COUPON CHOIX B;0
1;04/09/2024;03/09/2024;2;2;2;A05138;245129;F214178Z;1;2;COOLATEBB-BD;E25;EZILORAX;B 31386R;99% CO BCI 1%EL;WOOD ASH;144/147;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;04/09/2024;03/09/2024;2;2;2;A05138;245129;F214178Z;1;2;COOLATEBB-BD;E25;EZILORAX;B 32507R;99%C BCI 1%EL;TURQUOISE 32507R;153/175;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;04/09/2024;03/09/2024;2;2;2;A05167;245129;F214178Z;1;2;KEDEN-BD/ KEDENMC-BD;E25;FLEUVA;B 13833 V1;42% VISC 32% CO BCI 26%LIN;IRON GATE 30510P TOFU;145/148;6;1;6;100;1;1;5;2;0;NULL;COUPON CHOIX AL;0
1;04/09/2024;03/09/2024;2;2;2;A05168;245129;F214178Z;1;2;AURELIEMC-BD;E25;VOLODIA;F 13832 V2 ;100%VISC;BLUE 28253P ECRU ;144/147;10;1;10;100;1;1;5;2;0;NULL;COUPONS CHOIX B;0
1;04/09/2024;03/09/2024;2;2;2;A05159;245129;F214178Z;1;2;KLOUIS SCOOTY CLUB;E25;EZINOLAX;B 32508R  V1;99% CO BCI 1%EL;BLUE 13834;158/161;10;1;10;100;1;1;5;2;0;NULL;COUPONS CHOIX AL;0
1;16/04/2024;15/04/2024;2;2;2;A03308;239167;F208451Z;1;2;A VERIF;H24;HIFELICIA;B 31830R ;100% CO BCI;VERT DEAU;162/165;5;1;-0.2;100;1;1;0;2;0;NULL;retour MANQUE ;0
1;05/09/2024;04/09/2024;1;2;1;1849/LOI/2024;244873/244875/245197;F214226Z;1;100;GABRIELLE- ECOLE- ECLIPSE;E25;APRECIA IMPRIME ROSE;II-G 13584 V1 880;100% CO ORG GOTS;ROSE C/BA;156/159;10794.7;1;7885.9;73.53;75;5;5.15;2;2908.8;NULL;2E ARRIVAGE EMP C11/D10/D20;0
1;05/09/2024;04/09/2024;1;2;1;1849/LOI/2024;244874/24518;F214226Z;1;100;GABRIELLE -BELLE-ECOLE-ECLIPSE;E25;APRECIA IMPRIME BLEU;II-G 13584 V2;100% CO ORG GOTS;BLEU INDIG/BA;156/159;11140.4;1;4675.1;42.91;59;5;5.15;2;6465.3;NULL;2E ARRIVAGE EMP D21/D22;0
1;06/09/2024;30/08/2024;2;3;1;non-referencé;non-referencé;683;94;32;EKATERINA-AZUR-DAHO-CESARI-CONNOR-ELESTA-ELIVIA-EMPHATIE-EPITOME-ELHAM-ELISABETH-EMIL;E25;VOILE;MECO 6060;100% CO;009 BLANC;140;1491;1;1491;100;17;1;3.2;1;0;NULL;MODELE A CONFIRMER ;0
1;06/09/2024;30/08/2024;2;3;1;non-referencé;non-referencé;683;94;32;EKATERINA-AZUR-DAHO-CESARI-CONNOR-ELESTA-ELIVIA-EMPHATIE-EPITOME-ELHAM-ELISABETH-EMIL;E25;VOILE;MECO 6060 ;100% CO;87 ROSE;140;165;1;165;100;2;1;3.2;1;0;NULL;MODELE A CONFIRMER ;0
1;06/09/2024;30/08/2024;2;3;1;non-referencé;non-referencé;683;94;32;EKATERINA-AZUR-DAHO-CESARI-CONNOR-ELESTA-ELIVIA-EMPHATIE-EPITOME-ELHAM-ELISABETH-EMIL;E25;VOILE;MECO 6060;100% CO;82 ECRU;140;1850;1;1850;100;19;1;3.2;1;0;NULL;MODELE A CONFIRMER ;0
1;06/09/2024;30/08/2024;2;3;1;non-referencé;non-referencé;683;94;32;EKATERINA-AZUR-DAHO-CESARI-CONNOR-ELESTA-ELIVIA-EMPHATIE-EPITOME-ELHAM-ELISABETH-EMIL;E25;GOUTAREL;TUULE RAIDE;100% POLYAMIDE;102B ROSE DES VENTS;145;170;1;170;100;1;1;3.28;1;0;NULL;MODELE A CONFIRMER ;0
1;06/09/2024;30/08/2024;2;3;1;non-referencé;non-referencé;683;94;32;BDS;E25;LIBERTY;05877403X JUDY PETALS;100% CO;MULTICO ROUGE;133;109.7;1;109.7;100;1;1;11.8;1;0;NULL;MODELE A CONFIRMER ;0
1;10/07/2024;17/06/2024;2;2;1;1204/LOI/2024;1498171;200132996;19;100;ASTUCE - BERENICE - ISEE - CHARLINE;E25;LIBERTY ;ALICE W DAISY TANA LAWN 036374513X;100% COTTON;FLEUR BLANC IMPRIME FLUO;136;1170;1;1.45;100;12;1;0;1;0;NULL;retour SURPLUS APRES INSPECTION;0
1;06/09/2024;03/09/2024;2;1;1;1543/LOI/2024;245038/245239;F214273Z;1;NULL;COMMUN;E22;LASMINA;B 10000 DOUBLE BLANCHIMENT;100% COTTON;BLANC;150/153;2857.6;1;3107;104.9;25;2;2.75;2;0;NULL;EMP: E10/E20/E25;0
1;06/09/2024;05/09/2024;2;2;2;A04677;245247;F214283Z;1;2;QMIRAGE-BC;E25;VINEFLA;034LS1;55%TENC 25%CO 20%LIN;SANS COLORIS;162/165;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;06/09/2024;05/07/2024;2;2;2;A04421;245256;F214294Z;1;100;AIMERIC;E25;LALESIA;II-B D01663 V2;100% COTTON BCI;BLEU MULTI/BA;150/153;10;1;10;100;1;1;5;2;0;NULL;ROULEAU;0
1;06/09/2024;05/09/2024;1;2;1;2015/LOI/2023;245231;F214271Z;1;100;MANCHE ETOILE;E25;YINA;G 29727R;100% CO ORG;NEW ROSE  POUDRE;138/141;228;1;210.8;92.45;3;2;4.55;2;17.2;NULL;NULL;0
1;06/09/2024;05/09/2024;2;2;1;1651/LOI/2024;245243;F214277Z;1;2;ENSUBLE -BC BLEU;E25;VACELONA;F BBB 23468P;100% TENCEL;BLEU;157/160;1537.9;1;1511.5;99.73;23;3;3.35;2;26.4;NULL;AVEC des coupons de 0.6m /3E ARRIVAGE/EMP:A10/A21/A30;0
1;06/09/2024;22/07/2024;2;2;1;1275/LOI/2024;DZB2405086;B2405087;56;30;PLM 99038;H24;COTTON SWISS DOT JAC PD;DZT-2049 DZB2405086;100% COTTON;WHITE ;145;2310;1;2259.8;97.8;15;1;1.55;2;50.2;NULL;15 BALLES MAIS PAS ROULEAU ;0
1;06/09/2024;22/07/2024;2;2;1;1206R/LOI/2024;DZB2405087;B2405087;56;30;PLM 99044;H24;COTTON SWISS DOT JAC PD WITH EMB BORDER;DZT-2049 DZB2405087;100% COTTON;WHITE;145;3740;1;3668.7;98;14;1;2.3;2;71.3;NULL;14 BALES MAIS PAS ROULEAU  EMP B20/I10 laize à verifier;0
1;06/09/2024;22/07/2024;2;2;1;1262/LOI/2024;DZB2405088;B2405087;56;30;PLM 99041;H24;COTTON SWISS DOT JAC PD WITH EMB BORDER;DZT-2049 DZB2405088;100% COTTON;WHITE;145;1650;1;1647.9;99.8;6;1;2.3;2;2.1;NULL;6 BALES MAIS PAS ROULEAU;0
1;06/09/2024;22/07/2024;2;2;1;1686/LOI/2024;DZB2407001;B2405087;56;30;PLM 105208;H24;COTTON VOILE EMB PD ;DZB2407001;100% COTTON;YELLOW;125;1668;1;1698.3;101.8;13;1;2.5;2;0;NULL;13 BALES MAIS PAS ROULEAU ;0
1;06/09/2024;19/07/2024;2;2;1;1504/LOI/2024;DZB2406050;B2406050;56;30;PLM 97884;H24;COMBED COTTON VOILE PD AND ANGLAISE EMB;DZB2406050;100% COTTON;RED;125;5400;1;5275;97.6;20;1;2.5;2;125;NULL;20 BALES MAIS PAS ROULEAU;0
1;02/08/2024;01/08/2024;2;2;1;954R/LOI/2024;243636;F212829Z;1;30;PLM 94346;H24;HURBANE;02-B DD03 R3;100% CO;RAYURE BLEU BLANC;155/158;3150;1;5.2;69.2;18;2;0;2;967.6;NULL;retour surplus inspection ;0
1;29/12/2023;28/12/2023;2;2;1;3106/LOI/2023;235046;F204561Z;1;33;SAFARI FIELD SHIRT;E24;RASTARA;B 31132 R;100% COTTON;BEIGE;150/153;552;1;-9.1;72.78;5;2;0;2;150.2;NULL;retour manque apres inspection;0
1;05/09/2024;05/09/2024;2;2;1;1153R/LOI/2024;non-referencé;non-referencé;56;30;PLM 103279;E25;COTON SLUB WOVEN;DZB 2406070;100% CO;BLANC IMP NOIR ;143;4560;1;10;0.21;1;1;1.75;2;4550;NULL;COUPONS;0
1;09/09/2024;06/09/2024;1;2;1;2685/LOI/2024;245298;F214321Z;1;100;P04 GRETA -GREGOR;H24;APREECO;G BF87 R6;100% COTTON ORG;BLEU/BA;164/167;10;1;11.2;112;1;1;5;2;0;NULL;un rouleau  model LOTUS /LAGON;0
1;10/09/2024;09/09/2024;2;2;2;2685/LOI/2024;245409;F214426Z;1;100;POESIE;H25;NEWYORKAWA;B 32562R ;100% CO BCI;ROUGE COQUELICO;152/155;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;10/09/2024;06/09/2024;2;2;1;1801/LOI/2024;245394;F214414Z;1;2;OWESTERN-BC;E25;VACELONA;F 13615 V1;100% TENCEL;MULTICO BLEU IMP;157/160;6375;1;137.8;2.16;1;1;3.5;2;6237.2;NULL;1ER ARRIVAGE EMP B10/B11/B12;0
1;09/09/2024;06/09/2024;1;2;1;1849/LOI/2024;245295;F214320Z;1;100;GABRIELLE- ECOLE- ECLIPSE;E25;APRECIA IMPRIME ROSE;II-G 13584 V1 880;100% CO ORG GOTS;ROSE C/BA;156/159;2908.8;1;679.8;79.72;10;3;5.15;2;2229;NULL;EMP C11/D10/D20;0
1;09/09/2024;06/09/2024;1;2;1;1849/LOI/2024;245295;F214320Z;1;100;GABRIELLE -BELLE-ECOLE-ECLIPSE;E25;APRECIA IMPRIME BLEU;II-G 13584 V2;100% CO ORG GOTS;BLEU INDIG/BA;156/159;6465.3;1;928.3;50.8;10;3;5.15;2;5537;NULL;3E ARRIVAGE EMP D21/D22;0
1;11/09/2024;19/08/2024;2;2;1;2165R/LOI/2024;2407302P;2407302R;21;30;PLM 103488;H24;EMBROIDERY;58109100;100% COTTON;WHITE;130;5465.36;1;3878.88;70.97;27;1;2.6;2;1586.48;NULL;1ere arrivage 27 bales PU/YD 2.38$//qte:4242yard;0
1;11/09/2024;10/09/2024;1;2;2;2685/LOI/2024;245465;F214486Z;1;100;PATRICIA;H25;APRECIA;G 32562R;100% CO ORG GOTS;ROUGE COQUELICO;156/159;5;1;5;100;1;1;5;2;0;NULL;COUPON;0
1;11/09/2024;10/09/2024;2;2;2;2176/LOI/2024;245464;F214485Z;1;31;CRUISE 2349;H24;LASMINAX;B 13831 V1;100% CO BCI;GREEN /BA;153/156;6;1;30;500;4;1;5;2;0;NULL;CHOIX A/AR  qte BC:6m;0
1;30/05/2024;10/05/2024;2;3;1;Non-referencé;13099;95527;54;7;SL3743-SL3744;H24;VERDI SAMANTHA;1520;80% COTTON 20% VISCOSE;PETIT CARREAU MULTICO;145;454.2;1;-0.7;100;8;1;0;1;0;NULL;retour MANQUE ;0
1;18/07/2024;12/07/2024;2;3;1;Non-referencé;Non-referencé;650;94;32;PANICE;E25; BELFOULARD;DOUBLURE ACETATE;60% ACETATE 40% CUPRO;ECRU 220;140;256;1;243;100;2;1;0;1;0;NULL;retour coupe ;0
1;19/08/2024;16/08/2024;1;2;2;2413/LOI/2024;244235;F213398Z;1;100;PATRICIA;E25;APRECIA IMPRIME;G D01696 V1;100% CO ORG GOTS;MULTICO/BA;156/159;5;1;-0.3;122;1;1;0;2;0;NULL;retour manque;0
1;12/08/2024;12/08/2024;2;2;2;Non-referencé;Non-referencé;PROF06076/2024;94;32;PANICE 132-DIADEME;H25;GOUTAREL;TULLE RAIDE TGOU102B 024C;Non-referencé;SABLE;145;5.8;1;-0.1;100;0;1;0;1;0;NULL;retour manque;0
1;12/09/2024;28/08/2024;2;2;1;1153R/LOI/2024;DZB2406070;B2406070;56;30;PLM 103148;H24;COTTON SLUB WOVEN PTD;DZB2406070;100% COTTON;X WHITE;142;4560;1;4559.3;99.9;67;2;1.75;2;0.7;NULL;tissu PROD PLM 103148;0
1;12/09/2024;08/08/2024;2;2;1;2293R/LOI/2024;Non-referencé;2308257,9051;21;100;CHARLINE;E24;POLYESTER WOVEN POPLIN FABRIC;133X72;100% POLYESTER;NEON PINK;145;65;1;65;100;1;1;2.98;2;0;NULL;un rouleaux  MODEL COLINE ;0
1;04/09/2024;03/09/2024;2;2;2;A05138;245129;F214178Z;1;2;COOLATEBB-BD;E25;EZILORAX;B 32507R;99%C BCI 1%EL;TURQUOISE 32507R;153/175;5;1;5;100;1;1;0;2;0;NULL;retour KARINA;0
1;04/09/2024;03/09/2024;2;2;2;A05138;245129;F214178Z;1;2;COOLATEBB-BD;E25;EZILORAX;B 32507R;99%C BCI 1%EL;TURQUOISE 32507R;153/175;5;1;-10;100;1;1;0;2;0;NULL;retour KARINA;0
1;12/09/2024;11/09/2024;2;2;2;A05072;245544;F214560Z;1;2;CARAMBA-BD/CARAMBAMC-BD/CASA-BD/CUANDO;E25;LORKERAX;IU-B 13811 V1;100% CO BCI;BLEU/28253P ECRU;165;10.5;1;10.5;100;1;1;5;2;0;NULL;un rouleau ;0
1;12/09/2024;11/09/2024;1;1;1;1851/2008/LOI/2024;245240;F214549Z;1;100;CAROLINE;E24;APRECIA;O 10000 DOUBLE BLANCHIMENT;100% COTTON ORG;BLANC;156/159;1140.7;1;1138.1;99.7;10;3;4.75;2;0;NULL;10 ROULEAUX 1067.4 MODEL CARINE /BONIFACE/FANTAISIE/CORALIE/PUER 70.70 COMPLEMENT MODEL COEUR ;0
1;04/09/2024;03/09/2024;2;2;2;A05138;245129;F214178Z;1;2;COOLATEBB-BD;E25;EZILORAX;B 31386R;99% CO BCI 1%EL;WOOD ASH;144/147;5;1;-5;100;1;1;0;2;0;NULL;retour KARINA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100;Non reference;E25;LIBERTY;036368515Y BETSY TANA LAWN;100% CO;MULTICO ORANGE;136;152.8;1;-152.8;100;2;1;0;1;0;NULL;retour TOHANA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100; non referencé;E25;LIBERTY;036359285X BETSY TANA LAWN;100% CO;FOND BLANC BLEU VERT;136;158.7;1;-158.7;100;7;1;0;1;0;NULL;retour TOHANA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100;Non reference;E25;LIBERTY;012268523X DANJO GARDEN PICCADILLY POPLIN;100% CO;BLEU MULTICO;146;234.9;1;-231.7;100;4;1;0;1;0;NULL;retour TOHANA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100;Non reference;E25;LIBERTY;036359285X JUNE BLOSSOM TANA LAWN;100% CO;MULTICO ;136;271.2;1;-271.2;100;9;1;0;1;0;NULL;retour TOHANA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100;Non reference;E25;LIBERTY;036368516X;100% CO;MULTICO;136;181.6;1;-181.6;100;3;1;0;1;0;NULL;retour TOHANA;0
1;22/08/2024;06/08/2024;2;2;1;non-referencé;1499992;200133748;19;100;Non reference;E25;LIBERTY;036368521Y CIARA TANA LAWN;100% CO;MULTICO VERT;136;79.5;1;-78.4;100;1;1;0;1;0;NULL;retour TOHANA;0
1;14/09/2024;13/09/2024;2;2;2;2685/LOI/2024;245679;F214675Z;1;100;POUPEE-PAULINE;H25;GIMALAYO;B DU22 R1;100% CO BCI;BLANC COQU 1000;167/170;12;1;12;100;1;1;5;2;0;NULL;rouleau;0
1;14/09/2024;13/09/2024;1;2;2;2685/LOI/2024;245676;F214673Z;1;100;UGO-VENISE;H25;ACHRAPE;G DT40 R1;100% COTTON  ORG GOTS;RED 1000;165/168;10;1;10;100;1;1;0;2;0;NULL;ROULEAU;0
